Compound_ID	name	input_mz	match_form	mz_difference	in_pathways	evidence_score	MW	all_possibles
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	456.2456	M+H[1+]	0.0041	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	514.1997	M+NaCl[1+]	-0.0004	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	478.2198	M+Na[1+]	-0.0037	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	514.1987	M+NaCl[1+]	-0.0014	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	410.2389	M-HCOOH+H[1+]	0.0028	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	439.2142	M-NH3+H[1+]	-0.0008	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	458.2392	M(S34)+H[1+]	0.0019	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	372.28	M-HCOOK+H[1+]	-0.0002	Leukotriene metabolism	22	455.2342
C03577	20-Hydroxyleukotriene E4; 20-OH-LTE4; 20-OH-Leukotriene E4	410.232	M-HCOOH+H[1+]	-0.0041	Leukotriene metabolism	22	455.2342
CE5848	7'-carboxy-gama-tocotrienol	370.1556	M+K[1+]	0.0019	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1871	M-H2O+H[1+]	-0.0005	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	334.1943	M(S34)+H[1+]	0.0003	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	350.2061	M+H2O+H[1+]	-0.0027	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1864	M-H2O+H[1+]	-0.0012	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	315.1693	M-NH3+H[1+]	-0.0024	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	332.1965	M+H[1+]	-0.0017	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	332.1966	M+H[1+]	-0.0016	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	286.19	M-HCOOH+H[1+]	-0.0028	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	288.2083	M-CO2+H[1+]	-0.0001	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	332.1962	M+H[1+]	-0.002	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	332.1963	M+H[1+]	-0.0019	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	304.2012	M-CO+H[1+]	-0.002	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	370.1554	M+K[1+]	0.0017	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	370.1555	M+K[1+]	0.0018	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	416.1601	M+HCOOK[1+]	0.0006	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1862	M-H2O+H[1+]	-0.0014	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	334.193	M(Cl37)+H[1+]	-0.0024	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	304.2014	M-CO+H[1+]	-0.0018	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	350.2065	M+H2O+H[1+]	-0.0023	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	296.1783	M-H4O2+H[1+]	0.0013	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	370.1558	M+K[1+]	0.0021	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	264.2086	M-HCOONa+H[1+]	-0.0022	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	332.1964	M+H[1+]	-0.0018	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	350.2062	M+H2O+H[1+]	-0.0026	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	350.2066	M+H2O+H[1+]	-0.0022	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	315.1699	M-NH3+H[1+]	-0.0018	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	315.1708	M-NH3+H[1+]	-0.0009	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	304.2006	M-CO+H[1+]	-0.0026	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	296.1776	M-H4O2+H[1+]	0.0006	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	260.1758	M-C3H4O2+H[1+]	-0.0013	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	304.2013	M-CO+H[1+]	-0.0019	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	332.1952	M+H[1+]	-0.003	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	296.1749	M-H4O2+H[1+]	-0.0021	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	334.1943	M(Cl37)+H[1+]	-0.0011	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	288.2085	M-CO2+H[1+]	0.0001	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1856	M-H2O+H[1+]	-0.002	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	304.2009	M-CO+H[1+]	-0.0023	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	416.1589	M+HCOOK[1+]	-0.0006	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	334.193	M(S34)+H[1+]	-0.001	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	350.2063	M+H2O+H[1+]	-0.0025	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1847	M-H2O+H[1+]	-0.0029	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1852	M-H2O+H[1+]	-0.0024	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	304.2011	M-CO+H[1+]	-0.0021	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	264.2087	M-HCOONa+H[1+]	-0.0021	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	370.1552	M+K[1+]	0.0015	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	304.202	M-CO+H[1+]	-0.0012	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	332.1976	M+H[1+]	-0.0006	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1868	M-H2O+H[1+]	-0.0008	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
CE5848	7'-carboxy-gama-tocotrienol	314.1907	M-H2O+H[1+]	0.0031	Vitamin E metabolism	19	331.1909	among possibles CE5848,CE7109,CE7110
C07572	Citalopram	343.1816	M+H2O+H[1+]	-0.0001	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	289.1519	M-H4O2+H[1+]	0.002	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	326.172	M(C13)+H[1+]	-0.0025	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	393.1603	M+HCOONa[1+]	0.0018	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	289.1518	M-H4O2+H[1+]	0.0019	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	325.1707	M+H[1+]	-0.0004	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	289.1521	M-H4O2+H[1+]	0.0022	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	393.1564	M+HCOONa[1+]	-0.0021	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	281.1817	M-CO2+H[1+]	0.0004	Drug metabolism - cytochrome P450	11	324.1638
C07572	Citalopram	326.1723	M(C13)+H[1+]	-0.0022	Drug metabolism - cytochrome P450	11	324.1638
CE5995	20-COOH-leukotriene E4	396.1811	M-C3H4O2+H[1+]	-0.0029	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	422.1963	M-HCOOH+H[1+]	-0.0034	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	506.1558	M+K[1+]	-0.0048	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	432.1806	M-H4O2+H[1+]	-0.0033	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	235.1062	M(C13)+2H[2+]	-0.0017	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	506.1555	M+K[1+]	-0.0051	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	384.2443	M-HCOOK+H[1+]	0.0005	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	440.2062	M-CO+H[1+]	-0.0039	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	490.1822	M+Na[1+]	-0.0049	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	432.181	M-H4O2+H[1+]	-0.0029	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	396.1808	M-C3H4O2+H[1+]	-0.0032	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	396.1805	M-C3H4O2+H[1+]	-0.0035	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	396.1809	M-C3H4O2+H[1+]	-0.0031	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	467.1993	M[1+]	0.0015	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	450.1962	M-H2O+H[1+]	0.0017	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	506.1639	M+K[1+]	0.0033	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	396.1807	M-C3H4O2+H[1+]	-0.0033	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	486.2172	M+H2O+H[1+]	0.0015	Leukotriene metabolism	18	467.1978
CE5995	20-COOH-leukotriene E4	396.1821	M-C3H4O2+H[1+]	-0.0019	Leukotriene metabolism	18	467.1978
C16548	N,N-Didesmethyltamoxifen	344.1992	M+H[1+]	-0.0017	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	326.1912	M-H2O+H[1+]	0.0009	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	428.1639	M+HCOOK[1+]	0.0017	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	326.1925	M-H2O+H[1+]	0.0022	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	412.1911	M+HCOONa[1+]	0.0028	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	428.1649	M+HCOOK[1+]	0.0027	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	343.1961	M[1+]	0.0025	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	412.1913	M+HCOONa[1+]	0.003	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	316.2031	M-CO+H[1+]	-0.0028	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	316.2039	M-CO+H[1+]	-0.002	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	412.1889	M+HCOONa[1+]	0.0006	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	298.1965	M-HCOOH+H[1+]	0.001	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	326.1916	M-H2O+H[1+]	0.0013	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	326.1913	M-H2O+H[1+]	0.001	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	326.1933	M-H2O+H[1+]	0.003	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	343.1904	M[1+]	-0.0032	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	276.2155	M-HCOONa+H[1+]	0.002	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	362.2091	M+H2O+H[1+]	-0.0024	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	362.2097	M+H2O+H[1+]	-0.0018	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	428.1632	M+HCOOK[1+]	0.001	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	412.1916	M+HCOONa[1+]	0.0033	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	412.1899	M+HCOONa[1+]	0.0016	Drug metabolism - cytochrome P450	17	343.1936
C16548	N,N-Didesmethyltamoxifen	326.1908	M-H2O+H[1+]	0.0005	Drug metabolism - cytochrome P450	17	343.1936
stcrn	stearoylcarnitine	450.3554	M+Na[1+]	-0.0	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	486.3338	M+NaCl[1+]	0.0018	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	486.3342	M+NaCl[1+]	0.0022	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	466.3309	M+K[1+]	0.002	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	427.365	M[1+]	-0.0011	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	466.3273	M+K[1+]	-0.0016	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	427.3646	M[1+]	-0.0016	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	429.3811	M(C13)+H[1+]	0.0043	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	427.3682	M[1+]	0.002	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	450.3575	M+Na[1+]	0.0021	Carnitine shuttle	13	427.3662
stcrn	stearoylcarnitine	486.3348	M+NaCl[1+]	0.0028	Carnitine shuttle	13	427.3662
C00881	Deoxycytidine; 2'-Deoxycytidine	210.0888	M-H2O+H[1+]	0.0015	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	182.0914	M-HCOOH+H[1+]	-0.0011	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	230.0938	M(Cl37)+H[1+]	-0.0013	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	156.0768	M-C3H4O2+H[1+]	0.0	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.0871	M-H2O+H[1+]	-0.0002	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	200.102	M-CO+H[1+]	-0.0009	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	160.1091	M-HCOONa+H[1+]	-0.0014	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	156.0777	M-C3H4O2+H[1+]	0.0009	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	192.0783	M-H4O2+H[1+]	0.0016	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.088	M-H2O+H[1+]	0.0007	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	192.0774	M-H4O2+H[1+]	0.0007	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	192.0765	M-H4O2+H[1+]	-0.0002	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.0865	M-H2O+H[1+]	-0.0008	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	156.0765	M-C3H4O2+H[1+]	-0.0003	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	160.11	M-HCOONa+H[1+]	-0.0005	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	160.109	M-HCOONa+H[1+]	-0.0015	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.0868	M-H2O+H[1+]	-0.0005	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	230.0936	M(S34)+H[1+]	-0.0001	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	184.1085	M-CO2+H[1+]	0.0004	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	200.104	M-CO+H[1+]	0.0011	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	182.0919	M-HCOOH+H[1+]	-0.0006	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	156.078	M-C3H4O2+H[1+]	0.0012	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	192.0757	M-H4O2+H[1+]	-0.001	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	182.0934	M-HCOOH+H[1+]	0.0009	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	156.0783	M-C3H4O2+H[1+]	0.0015	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	230.0936	M(Cl37)+H[1+]	-0.0015	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	184.1087	M-CO2+H[1+]	0.0006	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	286.0541	M+NaCl[1+]	-0.0024	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.0862	M-H2O+H[1+]	-0.0011	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	200.1043	M-CO+H[1+]	0.0014	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	184.1096	M-CO2+H[1+]	0.0015	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	184.1083	M-CO2+H[1+]	0.0002	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	160.1098	M-HCOONa+H[1+]	-0.0007	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.0884	M-H2O+H[1+]	0.0011	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	228.0968	M+H[1+]	-0.0011	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	200.1041	M-CO+H[1+]	0.0012	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	230.0938	M(S34)+H[1+]	0.0001	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	192.0767	M-H4O2+H[1+]	0.0	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	182.0932	M-HCOOH+H[1+]	0.0007	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	156.0767	M-C3H4O2+H[1+]	-0.0001	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.0866	M-H2O+H[1+]	-0.0007	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	160.1096	M-HCOONa+H[1+]	-0.0009	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	156.0769	M-C3H4O2+H[1+]	0.0001	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	210.087	M-H2O+H[1+]	-0.0003	Pyrimidine metabolism	15	227.0906
C00881	Deoxycytidine; 2'-Deoxycytidine	160.1099	M-HCOONa+H[1+]	-0.0006	Pyrimidine metabolism	15	227.0906
CE5140	12-oxo-20-trihydroxy-leukotriene B4	310.1774	M-C3H4O2+H[1+]	-0.0001	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	346.1747	M-H4O2+H[1+]	-0.0027	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	466.1589	M+HCOOK[1+]	-0.001	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	466.1604	M+HCOOK[1+]	0.0005	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	310.1803	M-C3H4O2+H[1+]	0.0028	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	382.1999	M+H[1+]	0.0013	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1962	M(S34)+H[1+]	0.0018	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	420.1574	M+K[1+]	0.0033	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	310.175	M-C3H4O2+H[1+]	-0.0025	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	338.2062	M-CO2+H[1+]	-0.0026	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1918	M(S34)+H[1+]	-0.0026	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	466.1636	M+HCOOK[1+]	0.0037	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	310.1769	M-C3H4O2+H[1+]	-0.0006	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	466.1629	M+HCOOK[1+]	0.003	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	346.1754	M-H4O2+H[1+]	-0.002	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	400.2121	M+H2O+H[1+]	0.0029	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	346.1759	M-H4O2+H[1+]	-0.0015	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	310.1772	M-C3H4O2+H[1+]	-0.0003	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	310.1771	M-C3H4O2+H[1+]	-0.0004	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1988	M(Cl37)+H[1+]	0.003	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1991	M(Cl37)+H[1+]	0.0033	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	310.177	M-C3H4O2+H[1+]	-0.0005	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	383.2029	M(C13)+H[1+]	0.0009	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	420.1515	M+K[1+]	-0.0026	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	420.1552	M+K[1+]	0.0011	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	338.2058	M-CO2+H[1+]	-0.003	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1955	M(Cl37)+H[1+]	-0.0003	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	338.2119	M-CO2+H[1+]	0.0031	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1989	M(Cl37)+H[1+]	0.0031	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1955	M(S34)+H[1+]	0.0011	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	364.1866	M-H2O+H[1+]	-0.0014	Leukotriene metabolism	18	381.1913
CE5140	12-oxo-20-trihydroxy-leukotriene B4	384.1962	M(Cl37)+H[1+]	0.0004	Leukotriene metabolism	18	381.1913
